Began,Ended,Duration in Days,longitude,latitude,Affected sq km,Dead,Displaced
1992-07-22,1992-07-23,2.0,111.673,22.2644,74669.12,1.0,0.0
1992-07-21,1992-07-29,9.0,121.03,15.6717,5256.53,20.0,0.0
1992-07-20,1992-07-20,1.0,-0.349411,50.9783,15062.72,0.0,120.0
1992-07-15,1992-08-10,27.0,68.9621,26.1618,137573.26,94.0,1280000.0
1992-07-10,1992-07-20,11.0,94.46,26.9122,28221.72,0.0,0.0
1992-07-09,1992-07-10,2.0,50.3478,36.8893,19184.31,0.0,0.0
1992-07-04,1992-07-12,9.0,86.8489,27.2262,16329.72,12.0,0.0
1992-07-02,1992-07-21,20.0,112.615,28.5125,65829.37,96.0,254472.0
1992-07-02,1992-07-05,4.0,110.295,25.3272,12868.25,0.0,0.0
1992-07-02,1992-07-09,8.0,39.1915,45.1513,83463.78,0.0,0.0
1992-06-30,1992-07-06,7.0,-91.874,39.309,33289.42,0.0,600.0
1992-06-29,1992-07-14,16.0,119.18,27.3793,392988.45,228.0,172000.0
1992-06-25,1992-06-25,1.0,92.2224,22.0692,21634.98,2.0,50000.0
1992-06-20,1992-06-24,5.0,106.601,20.733,10794.16,3.0,0.0
1992-06-20,1992-06-21,2.0,132.768,48.5969,35737.89,0.0,0.0
1992-06-15,1992-07-23,39.0,75.9695,16.5216,752428.66,90.0,8000.0
1992-06-15,1992-06-15,1.0,33.1118,-24.1219,38009.41,53.0,0.0
1992-06-13,1992-06-15,3.0,114.131,22.3793,1232.76,0.0,31.0
1992-06-12,1992-08-01,51.0,105.471,27.9919,491147.38,93.0,120000.0
1992-06-08,1992-06-08,1.0,131.849,43.6505,9486.89,0.0,0.0
1992-06-05,1992-06-06,2.0,-72.7314,41.5946,4609.14,0.0,250.0
1992-06-05,1992-06-08,4.0,80.4246,6.60577,11670.56,14.0,100000.0
1992-06-01,1992-06-11,11.0,59.8196,42.9384,16363.55,0.0,0.0
1992-05-17,1992-05-18,2.0,-78.1083,52.6169,88075.01,0.0,800.0
1992-05-16,1992-05-17,2.0,74.5088,40.6323,83095.54,4.0,22336.0
1992-05-13,1992-05-26,14.0,62.1932,30.6948,48118.75,7.0,100000.0
1992-05-03,1992-05-06,4.0,142.822,-3.79249,71645.06,0.0,10000.0
1992-04-28,1992-04-28,1.0,63.8319,40.2202,38445.83,0.0,0.0
1992-04-24,1992-04-26,3.0,-115.994,60.5419,1537.3,0.0,100.0
1992-04-15,1992-06-09,56.0,71.6038,38.6543,123588.99,200.0,500.0
1992-04-03,1992-04-05,3.0,10.5657,45.3963,7026.51,32.0,0.0
1992-04-01,1992-05-08,38.0,114.116,22.3716,1370.59,5.0,3000.0
1992-04-01,1992-04-03,3.0,-2.4015,55.3734,14728.76,0.0,100.0
1992-04-01,1992-07-02,93.0,-55.9395,-28.4099,1347809.74,37.0,305992.0
1992-03-24,1992-05-08,46.0,-79.5078,-1.794,109522.16,22.0,10000.0
1992-03-28,1992-06-08,73.0,52.8976,33.3518,1151219.32,105.0,48000.0
1992-03-15,1992-05-02,49.0,105.41,28.7729,542309.51,59.0,0.0
1992-03-15,1992-04-23,40.0,113.878,25.1128,545359.27,248.0,210000.0
1992-03-14,1992-03-14,1.0,-61.8013,47.4312,386.605,0.0,53.0
1992-03-14,1992-03-14,1.0,152.026,-25.2475,53883.83,0.0,0.0
1992-03-12,1992-03-14,3.0,-72.5285,44.2707,1311.44,0.0,0.0
1992-03-10,1992-03-11,2.0,-64.7527,-13.5322,204590.55,4.0,5125.0
1992-03-04,1992-03-06,3.0,-95.3426,29.8372,6381.18,1.0,0.0
1992-03-03,1992-03-25,23.0,-79.6066,-4.68836,40568.07,0.0,32000.0
1992-03-01,1992-03-02,2.0,160.215,-9.57355,5773.78,0.0,40.0
1992-02-27,1992-02-29,3.0,-117.494,56.4607,7996.65,0.0,4000.0
1992-02-20,1992-02-26,7.0,36.0904,36.9812,81542.93,200.0,1000.0
1992-02-11,1992-02-14,4.0,-64.546,-27.5982,192706.0,4.0,12200.0
1992-02-10,1992-02-12,3.0,-118.115,34.0486,4604.18,8.0,0.0
1992-02-06,1992-02-10,5.0,-77.9128,21.56,90431.11,0.0,9127.0
1992-02-01,1992-02-15,15.0,35.8798,32.4291,26219.81,15.0,4200.0
1992-02-01,1992-02-12,12.0,-44.1553,-15.5843,1073672.43,41.0,15600.0
1992-01-21,1992-01-29,9.0,2.75934,36.3763,12836.35,18.0,500.0
1992-01-17,1992-01-18,2.0,-103.421,25.5033,478328.71,50.0,13000.0
1992-01-09,1992-01-09,1.0,-0.089078,52.4178,18379.79,0.0,0.0
1992-01-05,1992-01-08,4.0,-66.4526,18.2253,7913.47,20.0,600.0
1992-01-05,1992-01-07,3.0,-61.7282,-31.3961,397322.71,53.0,1800.0
1992-01-04,1992-01-06,3.0,53.9083,12.5093,3770.84,0.0,24200.0
1992-01-04,1992-01-05,2.0,-43.3207,-22.5599,8222.23,25.0,1000.0
1992-01-02,1992-01-03,2.0,-3.74148,57.28,5882.58,1.0,30.0
1991-12-31,1992-01-03,4.0,34.5452,31.2653,23368.45,0.0,400.0
1991-12-24,1991-12-30,7.0,112.949,2.98399,67098.99,11.0,0.0
1991-12-23,1991-12-28,6.0,35.8722,33.8457,10183.91,1.0,2000.0
1991-12-18,1991-12-31,14.0,-95.9628,29.4697,7420.85,15.0,1800.0
1991-12-16,1991-12-22,7.0,101.949,0.610309,92248.48,2.0,100000.0
1991-12-14,1991-12-16,3.0,-159.554,22.0615,1319.59,3.0,200.0
1991-12-12,1991-12-15,4.0,81.6191,7.6433,1889.72,0.0,10000.0
1991-12-11,1991-12-12,2.0,-149.853,-17.5254,112.688,2.0,0.0
1991-12-07,1991-12-11,5.0,49.5668,32.8694,336721.66,22.0,0.0
1991-12-05,1991-12-06,2.0,30.049,30.7101,3165.39,0.0,6000.0
1991-12-02,1991-12-03,2.0,-82.9024,40.0517,210359.75,4.0,0.0
1991-11-30,1991-12-02,3.0,96.9026,3.96409,54664.44,0.0,0.0
1991-11-16,1991-11-17,2.0,-51.1309,-27.6365,94625.19,12.0,10000.0
1991-11-13,1991-11-18,6.0,79.4752,14.0025,599564.89,90.0,85000.0
1991-11-05,1991-11-08,4.0,125.36,11.248,20704.7,6315.0,28000.0
1991-10-28,1991-10-29,2.0,121.394,17.2236,54778.89,43.0,165000.0
1991-10-13,1991-10-15,3.0,14.0174,37.4429,52843.96,17.0,0.0
1991-10-12,1991-10-13,2.0,140.229,35.3241,29059.21,0.0,100.0
1991-10-08,1991-10-13,6.0,-80.4231,26.2763,10405.21,0.0,0.0
1991-10-06,1991-10-07,2.0,29.2703,41.0289,3488.91,6.0,0.0
1991-10-05,1991-10-06,2.0,51.6712,30.7867,49663.68,12.0,0.0
1991-09-28,1991-09-29,2.0,89.5171,24.6724,2443.02,0.0,50000.0
1991-09-27,1991-09-30,4.0,142.664,43.4418,141715.15,52.0,500.0
1991-09-26,1991-09-27,2.0,0.305176,51.8576,35831.37,0.0,0.0
1991-09-19,1991-09-22,4.0,138.423,35.1282,52826.71,8.0,200.0
1991-09-19,1991-09-25,7.0,105.635,10.2084,20794.19,55.0,21000.0
1991-09-14,1991-09-15,2.0,87.8328,24.3395,91960.65,21.0,0.0
1991-09-14,1991-09-16,3.0,-99.8947,28.8035,70880.61,0.0,0.0
1991-09-11,1991-09-17,7.0,90.2142,25.1817,63025.31,112.0,1000000.0
1991-09-10,1991-09-14,5.0,132.749,34.2247,152031.79,9.0,80.0
1991-09-07,1991-09-08,2.0,120.147,14.9902,400.017,0.0,10000.0
1991-09-05,1991-09-08,4.0,99.9386,19.7299,12169.68,16.0,2000.0
1991-09-05,1991-09-08,4.0,-111.924,41.0624,24977.94,0.0,0.0
1991-09-01,1991-09-14,14.0,85.7348,24.707,170873.64,0.0,87500.0
1991-08-27,1991-09-05,10.0,-107.422,26.6059,656950.53,12.0,8500.0
1991-08-22,1991-08-30,9.0,105.268,11.5369,55858.69,100.0,700000.0
1991-08-20,1991-08-24,5.0,129.159,36.2232,29698.24,99.0,40000.0
1991-08-18,1991-08-19,2.0,97.6568,17.3639,30248.08,0.0,29674.0
1991-08-18,1991-08-21,4.0,103.415,17.3103,48316.14,0.0,0.0
1991-08-17,1991-08-21,5.0,105.467,18.7575,42119.05,15.0,40000.0
1991-08-15,1991-08-29,15.0,81.0334,28.3671,547679.02,88.0,0.0
1991-08-14,1991-08-18,5.0,84.4178,20.2047,151947.06,15.0,0.0
1991-08-13,1991-08-22,10.0,-83.0581,9.60733,18428.54,5.0,25000.0
1991-08-12,1991-08-13,2.0,33.8431,13.344,104587.97,3.0,18000.0
1991-08-12,1991-08-14,3.0,-97.4674,32.5172,14207.43,1.0,0.0
1991-08-11,1991-08-13,3.0,54.214,37.2339,32782.99,0.0,120.0
1991-08-10,1991-08-12,3.0,-75.4917,40.0211,2578.11,0.0,200.0
1991-08-09,1991-08-12,4.0,103.821,30.0516,554217.86,456.0,0.0
1991-08-09,1991-08-20,12.0,90.2027,24.6649,7441.14,800.0,0.0
1991-08-08,1991-08-09,2.0,121.424,31.093,4350.28,16.0,20000.0
1991-08-08,1991-08-13,6.0,133.701,54.5541,773084.42,0.0,0.0
1991-08-07,1991-08-09,3.0,95.5588,16.9811,55416.91,1.0,210250.0
1991-08-04,1991-08-05,2.0,8.52892,11.69,22908.02,4.0,10000.0
1991-08-02,1991-08-06,5.0,19.4632,48.5357,65817.59,0.0,0.0
1991-08-02,1991-08-06,5.0,13.3528,48.3136,61648.74,10.0,0.0
1991-08-02,1991-08-07,6.0,91.9906,21.9581,13828.87,6.0,50000.0
1991-08-02,1991-08-09,8.0,39.471,43.9644,8785.54,46.0,0.0
1991-08-01,1991-08-03,3.0,15.8567,49.7838,60516.65,0.0,0.0
1991-07-29,1991-07-31,3.0,79.1574,20.9474,47249.13,500.0,6000.0
1991-07-29,1991-07-30,2.0,26.7373,46.966,40939.94,71.0,10000.0
1991-07-28,1991-07-31,4.0,103.614,21.7208,30956.14,38.0,4000.0
1991-07-25,1991-07-26,2.0,41.1624,14.1556,54883.35,2.0,0.0
1991-07-25,1991-07-27,3.0,99.9424,6.77997,2395.44,1.0,0.0
1991-07-23,1991-08-03,12.0,126.941,44.8909,508812.74,66.0,160000.0
1991-07-23,1991-07-28,6.0,120.582,15.0859,12142.14,16.0,20000.0
1991-07-22,1991-07-26,5.0,127.561,37.1727,21908.0,54.0,3600.0
1991-07-19,1991-07-20,2.0,120.096,36.338,94812.45,8.0,0.0
1991-07-18,1991-07-22,5.0,114.912,53.8037,366865.54,0.0,0.0
1991-07-15,1991-07-22,8.0,102.592,21.0469,63858.75,16.0,800.0
1991-07-15,1991-07-20,6.0,2.15443,7.48633,17907.33,2.0,200000.0
1991-07-14,1991-07-16,3.0,90.0572,24.1787,55046.84,17.0,300000.0
1991-07-14,1991-07-16,3.0,-0.188618,6.10806,36967.57,5.0,0.0
1991-07-13,1991-07-19,7.0,92.9592,26.6059,55550.83,25.0,400000.0
1991-07-11,1991-07-29,19.0,107.829,51.744,61650.79,2.0,2000.0
1991-07-10,1991-07-15,6.0,89.6246,23.8915,20388.52,4.0,70000.0
1991-07-10,1991-07-23,14.0,95.019,23.9413,128983.14,0.0,17570.0
1991-07-10,1991-07-13,4.0,120.704,15.2544,5762.82,2.0,0.0
1991-07-09,1991-07-10,2.0,42.0591,41.7362,3472.56,2.0,0.0
1991-07-07,1991-07-10,4.0,32.193,41.3917,8038.12,15.0,0.0
1991-07-05,1991-07-08,4.0,28.1424,47.7853,14412.82,15.0,0.0
1991-07-04,1991-07-06,3.0,89.3374,24.0753,4038.82,0.0,40000.0
1991-07-02,1991-07-18,17.0,111.681,28.1527,134660.58,101.0,160000.0
1991-07-01,1991-07-09,9.0,120.241,30.1818,32703.63,0.0,0.0
1991-07-01,1991-07-18,18.0,106.342,29.1481,589049.52,750.0,615000.0
1991-06-24,1991-06-25,2.0,18.8161,-33.9306,5701.98,0.0,0.0
1991-06-18,1991-06-19,2.0,-69.9059,-23.4864,15852.58,120.0,30000.0
1991-06-17,1991-06-27,11.0,91.3972,22.9459,30042.91,0.0,160000.0
1991-06-12,1991-06-14,3.0,116.436,40.2125,19050.23,22.0,4000.0
1991-06-11,1991-06-12,2.0,72.1321,34.0792,79582.0,39.0,2400.0
1991-06-11,1991-06-12,2.0,-92.341,31.1619,78319.43,2.0,0.0
1991-06-10,1991-06-12,3.0,73.7324,15.733,491361.5,72.0,300000.0
1991-06-09,1991-06-11,3.0,114.253,-1.6868,88238.01,73.0,0.0
1991-06-03,1991-06-07,5.0,-76.1732,6.78188,16501.33,57.0,239.0
1991-06-02,1991-06-06,5.0,80.685,7.30256,42642.33,31.0,191700.0
1991-06-01,1991-06-04,4.0,7.88945,35.1589,32284.54,17.0,1000.0
1991-05-28,1991-06-04,8.0,66.1672,36.1849,24273.77,0.0,1000.0
1991-05-25,1991-05-27,3.0,127.408,36.5907,15994.5,0.0,0.0
1991-05-21,1991-05-23,3.0,-77.2969,18.1334,7557.24,15.0,320000.0
1991-05-18,1991-06-15,29.0,110.256,28.7346,1682864.93,400.0,600000.0
1991-05-16,1991-05-17,2.0,39.2757,38.4514,40174.86,42.0,500.0
1991-05-14,1991-05-31,18.0,91.5273,24.6228,17480.05,100.0,1000000.0
1991-05-07,1991-05-11,5.0,92.4232,24.4696,26042.82,13.0,25000.0
1991-05-03,1991-05-07,5.0,-147.426,64.8145,22130.06,2.0,800.0
1991-05-01,1991-05-08,8.0,44.0767,41.9047,97554.86,0.0,0.0
1991-04-29,1991-05-10,12.0,92.1857,22.2146,21359.24,138000.0,10000000.0
1991-04-28,1991-05-02,5.0,-91.338,32.0501,119197.31,0.0,10000.0
1991-04-08,1991-04-09,2.0,91.5924,24.9405,1787.55,0.0,0.0
1991-04-05,1991-04-09,5.0,-97.6654,27.4406,32172.36,0.0,0.0
1991-04-01,1991-04-02,2.0,100.463,-0.928753,35452.31,1.0,100000.0
1991-03-30,1991-04-01,3.0,54.0921,31.9506,31920.06,0.0,0.0
1991-03-24,1991-03-25,2.0,34.9916,30.5876,12331.21,8.0,0.0
1991-03-24,1991-03-25,2.0,35.9526,31.9084,3678.32,5.0,0.0
1991-03-19,1991-03-25,7.0,-157.952,21.537,875.511,0.0,200.0
1991-03-19,1991-03-31,13.0,-45.0895,-23.0116,89512.55,20.0,17000.0
1991-03-15,1991-03-19,5.0,25.4471,-27.7437,210524.08,0.0,0.0
1991-03-11,1991-03-14,4.0,35.4855,-15.9365,3061.89,500.0,150000.0
1991-03-07,1991-04-01,26.0,55.4168,29.3318,624246.49,0.0,100000.0
1991-02-24,1991-03-01,6.0,-1.58219,54.9063,15086.27,0.0,0.0
1991-01-28,1991-02-17,21.0,64.3678,31.6519,225169.42,380.0,0.0
1991-02-02,1991-02-08,7.0,-79.6533,-1.31926,114114.99,14.0,300.0
1991-01-27,1991-02-05,10.0,58.5715,31.7208,448337.92,6.0,50000.0
1991-01-05,1991-01-06,2.0,-7.838,53.5893,123231.59,13.0,0.0
1990-12-12,1991-01-03,23.0,103.373,-1.5796,25301.19,5.0,0.0
1990-12-25,1991-01-16,23.0,149.127,-23.6721,96489.97,6.0,800.0
1990-12-31,1991-01-03,4.0,-83.122,39.9139,177858.71,0.0,3500.0
1990-12-28,1990-12-30,3.0,-73.8493,-13.4786,111346.2,20.0,2000.0
1990-12-25,1990-12-28,4.0,-2.14882,53.7195,47107.46,3.0,0.0
1990-12-23,1990-12-27,5.0,81.4966,7.03456,9706.02,0.0,40000.0
1990-11-26,1990-11-30,5.0,-86.6825,40.9323,21311.21,2.0,1000.0
1990-11-12,1990-11-16,5.0,125.356,11.2498,55710.21,176.0,984356.0
1990-11-10,1990-11-15,6.0,-121.84,48.038,23287.94,0.0,500.0
1990-11-09,1990-11-21,13.0,-84.4927,15.3233,41826.15,9.0,20000.0
1990-11-05,1990-11-06,2.0,140.54,39.3702,118232.02,11.0,0.0
1990-11-03,1990-11-08,6.0,-57.425,6.08126,1757.83,0.0,0.0
1990-10-28,1990-10-30,3.0,-1.96504,51.9507,147968.82,7.0,100.0
1990-10-26,1990-10-29,4.0,120.486,0.617967,7031.29,0.0,300.0
1990-10-26,1990-10-29,4.0,90.7018,22.5748,1043.35,0.0,4500.0
1990-10-24,1990-10-28,5.0,77.0504,11.3982,13576.31,44.0,0.0
1990-10-18,1990-10-19,2.0,6.20383,43.5014,9563.94,1.0,0.0
1990-10-17,1990-10-18,2.0,92.817,26.0747,93839.75,10.0,6000.0
1990-10-14,1990-10-17,4.0,90.5909,24.2158,5868.16,0.0,30000.0
1990-10-14,1990-10-15,2.0,-49.2012,-26.9091,6236.17,17.0,2000.0
1990-10-10,1990-10-13,4.0,89.9598,24.4682,41676.27,9.0,700000.0
1990-10-08,1990-10-26,19.0,103.076,16.2827,162369.52,11.0,0.0
1990-10-08,1990-10-24,17.0,107.467,16.3133,82532.6,16.0,440800.0
1990-10-06,1990-10-07,2.0,-3.64553,55.6343,26545.49,1.0,300.0
1990-10-04,1990-10-06,3.0,-81.5019,29.5249,76698.69,6.0,1500.0
1990-09-26,1990-09-30,5.0,89.9062,24.1354,33263.26,14.0,300000.0
1990-09-22,1990-09-26,5.0,107.662,16.0991,20589.65,29.0,560000.0
1990-09-22,1990-09-25,4.0,-106.048,28.6222,41286.99,45.0,5000.0
1990-09-17,1990-09-20,4.0,138.568,37.1748,169564.31,38.0,60000.0
1990-09-17,1990-09-18,2.0,-87.0534,13.2878,2786.73,33.0,0.0
1990-09-16,1990-09-21,6.0,8.88898,7.50054,36124.07,0.0,300000.0
1990-09-11,1990-09-14,4.0,127.143,37.5841,10436.15,114.0,160000.0
1990-09-07,1990-09-10,4.0,121.229,16.5199,96171.73,7.0,15000.0
1990-09-07,1990-09-09,3.0,-81.3044,39.4546,45800.49,5.0,300.0
1990-08-27,1990-09-01,6.0,35.1973,7.00329,167068.59,0.0,50300.0
1990-08-27,1990-09-04,9.0,83.637,27.5665,27685.6,42.0,2000.0
1990-08-25,1990-08-27,3.0,90.4685,22.6284,14537.61,0.0,50000.0
1990-08-25,1990-09-01,8.0,121.229,16.321,69902.34,66.0,1500.0
1990-08-22,1990-08-23,2.0,133.167,34.2143,57750.36,2.0,0.0
1990-08-19,1990-08-25,7.0,71.3244,22.4257,186161.6,50.0,0.0
1990-08-19,1990-09-08,21.0,118.563,29.3795,457815.0,559.0,4041000.0
1990-08-18,1990-08-24,7.0,-90.7101,41.5583,502367.64,0.0,4000.0
1990-08-13,1990-08-14,2.0,80.6956,27.5435,284926.61,17.0,0.0
1990-08-10,1990-08-11,2.0,139.907,36.8383,9575.42,0.0,0.0
1990-08-07,1990-08-08,2.0,-98.5972,21.6683,256019.22,35.0,3500.0
1990-08-07,1990-08-11,5.0,-71.7534,44.0063,20288.6,0.0,400.0
1990-08-02,1990-08-03,2.0,8.3879,5.84049,5516.12,100.0,0.0
1990-07-31,1990-08-02,3.0,44.4538,56.0627,40657.7,0.0,0.0
1990-07-29,1990-08-04,7.0,115.015,24.2973,292874.78,108.0,100800.0
1990-07-29,1990-07-31,3.0,-35.0511,-8.03448,1995.61,27.0,0.0
1990-07-28,1990-08-04,8.0,-91.8472,42.3526,31886.96,0.0,0.0
1990-07-25,1990-07-26,2.0,-60.6677,11.2383,395.461,0.0,0.0
1990-07-15,1990-08-20,37.0,-84.1097,12.8616,60685.89,5.0,106000.0
1990-07-14,1990-09-06,55.0,89.3604,23.9413,23608.31,64.0,392077.0
1990-07-10,1990-07-12,3.0,72.2699,31.0394,190865.32,0.0,6000.0
1990-07-08,1990-07-10,3.0,114.935,53.7961,431627.87,5.0,3000.0
1990-07-04,1990-07-19,16.0,106.436,32.2032,438797.07,72.0,71000.0
1990-07-04,1990-07-05,2.0,95.287,24.0102,33893.26,0.0,300.0
1990-07-03,1990-07-24,22.0,78.8703,26.7055,1100663.3,425.0,63517.0
1990-07-03,1990-07-04,2.0,3.51739,6.53686,3421.54,5.0,3000.0
1990-06-29,1990-07-03,5.0,130.773,32.4559,37533.03,24.0,832.0
1990-06-26,1990-07-08,13.0,92.1228,22.4252,49249.02,23.0,800000.0
1990-06-20,1990-07-08,19.0,104.096,21.3341,13949.57,13.0,4000.0
1990-06-23,1990-06-29,7.0,117.867,25.6948,377866.61,86.0,0.0
1990-06-20,1990-06-25,6.0,121.214,16.5752,71151.2,63.0,86000.0
1990-06-20,1990-06-22,3.0,-89.3548,40.4346,31630.43,1.0,0.0
1990-06-18,1990-06-22,5.0,101.857,24.7683,340844.67,108.0,4000.0
1990-06-18,1990-06-21,4.0,39.4136,40.4652,20697.04,48.0,0.0
1990-06-17,1990-06-19,3.0,123.116,8.33626,3614.79,36.0,236.0
1990-06-15,1990-06-16,2.0,-80.9321,40.2508,5167.77,26.0,440.0
1990-06-13,1990-06-18,6.0,92.7754,26.7553,53045.31,21.0,0.0
1990-06-12,1990-06-20,9.0,108.266,12.5476,17085.63,20.0,0.0
1990-06-05,1990-07-02,28.0,111.788,27.4176,206490.33,363.0,350000.0
1990-05-31,1990-06-02,3.0,-90.7024,32.7316,4890.14,0.0,200.0
1990-05-30,1990-05-30,1.0,92.9822,55.8252,70244.72,0.0,208.0
1990-05-28,1990-05-29,2.0,-85.3119,13.1257,111058.71,5.0,6000.0
1990-05-17,1990-05-18,2.0,73.0436,38.3136,128180.41,0.0,280.0
1990-05-16,1990-05-18,3.0,72.2929,34.4927,21727.03,4.0,1200.0
1990-05-10,1990-05-13,4.0,80.6926,16.2843,267344.4,430.0,470000.0
1990-05-05,1990-05-11,7.0,58.0278,53.6812,71505.23,14.0,20000.0
1990-04-25,1990-05-04,10.0,-58.5812,7.05753,32173.92,0.0,0.0
1990-04-26,1990-06-01,37.0,-95.1282,32.6703,277912.44,13.0,4668.0
1990-04-22,1990-04-25,4.0,90.3022,25.0516,65938.84,54.0,40000.0
1990-04-18,1990-04-19,2.0,-42.9149,-22.0775,43455.7,7.0,800.0
1990-04-18,1990-04-28,11.0,142.914,-27.6671,971228.6,4.0,2000.0
1990-04-04,1990-04-05,2.0,106.815,-6.55667,2800.81,22.0,160.0
1990-04-03,1990-05-01,29.0,35.6693,-6.50308,777754.38,100.0,4100000.0
1990-03-24,1990-03-30,7.0,90.9914,23.5125,41632.68,50.0,10000.0
1990-03-21,1990-03-22,2.0,76.2592,33.8036,90818.98,17.0,0.0
1990-03-16,1990-03-24,9.0,-84.8524,31.07,162225.07,15.0,6000.0
1990-03-03,1990-03-05,3.0,92.1361,21.3073,3190.59,0.0,1200.0
1990-02-26,1990-02-28,3.0,-1.24529,52.257,118150.21,17.0,2000.0
1990-02-20,1990-02-23,4.0,-72.9381,-13.4786,132815.37,21.0,100.0
1990-02-18,1990-02-20,3.0,39.314,38.9185,175659.27,18.0,0.0
1990-02-15,1990-02-17,3.0,6.48067,45.6107,9561.69,14.0,0.0
1990-02-14,1990-02-16,3.0,8.96919,48.6199,35634.96,3.0,50.0
1990-02-11,1990-02-16,6.0,60.8533,25.9245,28582.51,11.0,15000.0
1990-01-26,1990-02-10,16.0,-3.22846,52.8007,46967.96,47.0,0.0
1990-01-26,1990-02-01,7.0,110.479,-7.13095,23641.75,189.0,45000.0
1990-01-26,1990-01-30,5.0,-91.1159,30.6182,7561.74,0.0,150.0
1990-01-20,1990-02-01,13.0,9.45159,33.214,127702.94,25.0,152000.0
1990-01-14,1990-01-15,2.0,144.778,13.4473,577.82,0.0,0.0
1990-01-14,1990-03-14,60.0,-56.6593,-26.6947,36790.78,0.0,120000.0
1990-01-09,1990-01-11,3.0,-123.094,45.0135,86746.69,4.0,3000.0
1990-01-03,1990-01-14,12.0,80.8228,7.60118,55379.93,33.0,150612.0
1989-12-15,1990-01-15,32.0,-152.61,61.2749,15158.67,0.0,0.0
1989-12-10,1989-12-31,22.0,-41.3696,-7.81604,2339268.4,35.0,200000.0
1989-12-17,1989-12-25,9.0,37.8116,-11.2926,69915.08,1.0,0.0
1989-12-16,1989-12-18,3.0,121.52,24.9855,1557.46,0.0,0.0
1989-11-19,1989-12-06,18.0,80.4851,6.65677,15519.2,4.0,0.0
1989-11-07,1989-11-11,5.0,125.926,38.9874,3323.6,0.0,0.0
1989-11-06,1989-11-14,9.0,44.287,1.4561,29030.07,0.0,0.0
1989-11-03,1989-11-10,8.0,99.0254,9.92112,44228.38,304.0,150000.0
1989-11-03,1989-11-08,6.0,125.689,7.39136,11863.89,30.0,0.0
1989-10-18,1989-10-25,8.0,133.21,49.8786,102165.48,2.0,0.0
1989-09-10,1989-09-12,3.0,120.74,16.6899,36937.57,17.0,3000.0
1989-10-02,1989-10-05,4.0,109.987,19.1458,18207.4,31.0,0.0
1989-10-15,1989-10-16,2.0,-94.5385,29.5712,6299.03,2.0,0.0
1989-10-06,1989-10-10,5.0,121.864,18.0456,5324.03,45.0,8846.0
1989-09-23,1989-09-25,3.0,121.057,14.6484,1321.63,2.0,0.0
1989-09-18,1989-09-21,4.0,-62.9478,17.5697,6052.93,14.0,50000.0
1989-09-17,1989-09-19,3.0,68.9544,26.1618,129476.87,7.0,0.0
1989-09-14,1989-09-16,3.0,56.1825,19.2399,72162.2,2.0,0.0
1989-09-10,1989-09-13,4.0,-51.3989,-24.589,193153.57,12.0,10000.0
1989-09-12,1989-09-17,6.0,120.657,23.1441,17494.32,11.0,100.0
1989-09-08,1989-09-12,5.0,81.2516,29.6046,6396.38,16.0,0.0
1989-09-01,1989-09-25,25.0,87.4462,27.1419,15795.82,59.0,3000.0
1989-09-09,1989-09-24,16.0,-93.7688,17.9191,249826.1,22.0,21063.0
1989-09-08,1989-09-18,11.0,34.6858,-15.1862,35413.92,2.0,0.0
1989-09-03,1989-09-10,8.0,80.8611,26.4375,204979.38,7.0,0.0
1989-09-02,1989-09-05,4.0,130.676,32.7453,10377.08,7.0,18000.0
1989-08-25,1989-08-29,5.0,-0.782037,9.4963,15897.07,2.0,400.0
1989-08-25,1989-08-28,4.0,139.821,35.6705,31703.96,5.0,6400.0
1989-08-22,1989-08-25,4.0,58.8318,27.923,96594.98,6.0,0.0
1989-08-17,1989-08-19,3.0,45.5551,37.5488,56831.87,1.0,0.0
1989-08-09,1989-08-25,17.0,42.7015,11.6618,11889.5,0.0,0.0
1989-08-07,1989-08-10,4.0,61.1056,30.9519,15984.91,0.0,300000.0
1989-08-09,1989-08-14,6.0,125.207,11.8096,20682.86,112.0,0.0
1989-08-09,1989-08-13,5.0,101.905,0.654819,98706.2,0.0,0.0
1989-08-07,1989-08-09,3.0,29.4075,-3.48207,1331.75,0.0,0.0
1989-08-06,1989-08-07,2.0,-64.7489,32.3152,53.2858,0.0,60.0
1989-07-29,1989-08-07,10.0,71.1137,28.8877,331514.36,53.0,0.0
1989-08-04,1989-08-07,4.0,-87.1388,37.1913,54973.9,0.0,0.0
1989-07-27,1989-08-07,12.0,134.254,45.7026,22856.05,17.0,0.0
1989-08-01,1989-08-07,7.0,91.5698,24.6208,9525.39,200.0,600000.0
1989-07-31,1989-08-03,4.0,17.4379,-26.9397,117989.21,2.0,0.0
1989-07-25,1989-07-31,7.0,105.256,19.952,10734.12,102.0,369200.0
1989-07-31,1989-08-02,3.0,106.969,-6.18356,3532.47,8.0,0.0
1989-07-29,1989-08-02,5.0,178.083,-17.9568,5952.09,15.0,0.0
1989-07-28,1989-07-31,4.0,128.994,35.2449,1067.67,21.0,40000.0
1989-07-20,1989-07-29,10.0,119.575,27.3487,215082.72,104.0,20000.0
1989-07-27,1989-07-31,5.0,81.3231,7.71597,8033.38,160.0,0.0
1989-07-26,1989-07-30,5.0,120.513,23.8905,15551.63,16.0,152.0
1989-07-27,1989-09-20,56.0,107.277,30.2798,70236.67,3000.0,0.0
